x,y,count,cluster_id
39,176,19,35
39,177,147,35
39,178,5,35
39,179,3,35
39,180,8,35
39,181,6,35
39,182,1,35
39,183,7,35
39,184,3,35
39,185,10,35
39,186,36,35
39,187,22,35
39,188,25,35
39,189,30,35
39,190,139,35
39,191,13,35
39,192,40,35
39,193,68,35
39,194,21,35
39,195,16,35
39,196,22,35
39,197,14,35
39,198,24,35
39,199,7,35
39,200,3,35
40,1,330,35
40,2,220,35
40,3,95,35
40,4,351,35
40,5,10,35
40,19,1,-1
40,89,2,35
40,90,10,35
40,93,2,35
40,94,10,35
40,95,67,35
40,96,27,35
40,97,7,35
40,98,9,35
40,99,4,35
40,101,3,35
40,106,1,-1
40,146,1,-1
40,150,70,35
40,151,5,35
40,152,5,35
40,153,23,35
40,154,3,35
40,155,27,35
40,156,162,35
40,157,7,35
40,158,67,35
40,159,137,35
40,160,29,35
40,161,4,35
40,162,2,35
40,164,30,35
40,165,69,35
40,166,26,35
40,167,20,35
40,168,50,35
40,169,12,35
40,170,1,35
40,171,34,35
40,172,41,35
40,173,106,35
40,174,119,35
40,175,326,35
40,176,96,35
40,177,87,35
40,178,70,35
40,179,60,35
40,180,44,35
40,181,171,35
40,182,91,35
40,183,122,35
40,184,101,35
40,185,20,35
40,186,9,35
40,187,76,35
40,188,5,35
40,189,47,35
40,190,11,35
40,191,3,35
40,192,76,35
40,193,15,35
40,194,20,35
40,195,6,35
40,196,101,35
40,197,21,35
40,198,75,35
40,199,66,35
40,200,64,35
41,1,167,35
41,2,489,35
41,3,381,35
41,4,72,35
41,5,28,35
41,20,1,-1
41,86,1,35
41,87,63,35
41,88,19,35
41,89,41,35
41,90,48,35
41,91,4,35
41,92,26,35
41,93,11,35
41,94,49,35
41,95,185,35
41,96,18,35
41,97,21,35
41,98,12,35
41,99,1,35
41,100,60,35
41,101,51,35
41,102,38,35
41,150,11,-1
41,151,5,35
41,152,1,35
41,153,5,35
41,154,60,35
41,155,59,35
41,156,18,35
41,157,13,35
41,158,125,35
41,159,31,35
41,163,57,35
41,164,482,35
41,165,231,35
41,166,122,35
41,167,13,35
41,168,26,35
41,169,36,35
41,170,106,35
41,171,408,35
41,172,201,35
41,173,104,35
41,174,60,35
41,175,9,35
41,176,23,35
41,177,45,35
41,178,155,35
41,179,10,35
41,180,3,35
41,181,19,35
41,182,172,35
41,183,260,35
41,184,8,35
41,185,1,35
41,186,50,35
41,187,73,35
41,188,22,35
41,189,2,35
41,190,20,35
41,191,5,35
41,192,11,35
41,193,5,35
41,194,1,35
41,195,1,35
41,196,8,35
41,197,29,35
41,198,14,35
41,200,4,35
42,1,367,35
42,2,220,35
42,3,322,35
42,4,52,35
42,5,77,35
42,85,52,35
42,86,20,35
42,87,70,35
42,88,210,35
42,89,231,35
42,92,1,35
42,93,2,35
42,94,110,35
42,95,55,35
42,96,1,35
42,97,2,35
42,98,11,35
42,99,4,35
42,100,7,35
42,101,21,35
42,102,21,35
42,103,5,-1
42,154,11,35
42,155,38,35
42,156,5,35
42,157,20,35
42,158,31,35
42,159,101,35
42,160,54,35
42,161,1,35
42,162,2,35
42,163,175,35
42,164,273,35
42,165,453,35
42,166,171,35
42,167,68,35
42,168,10,35
42,169,10,35
42,170,6,35
42,171,176,35
42,172,47,35
42,173,7,35
42,174,14,35
42,175,14,35
42,176,26,35
42,177,21,35
42,178,67,35
42,179,9,35
42,180,10,35
42,181,5,35
42,182,25,35
42,183,455,35
42,184,3,35
42,185,25,35
42,186,21,35
42,187,36,35
42,188,38,35
42,189,1,35
42,191,1,35
42,192,15,35
42,193,9,35
42,194,4,35
42,196,11,35
42,197,5,35
42,198,12,35
42,199,3,35
42,200,1,35
43,1,417,35
43,2,705,35
43,3,364,35
43,4,57,35
43,5,508,35
43,6,2,35
43,7,2,-1
43,8,1,-1
43,11,1,-1
43,12,1,-1
43,13,1,-1
43,83,7,-1
43,84,45,35
43,85,1,35
43,86,10,35
43,87,45,35
43,88,63,35
43,89,3,35
43,90,1,35
43,92,4,35
43,93,1,35
43,94,81,35
43,95,5,35
43,98,1,35
43,100,1,35
43,101,1,35
43,106,1,-1
43,110,1,2
43,151,1,-1
43,155,3,35
43,156,54,35
43,157,277,35
43,158,132,35
43,159,325,35
43,160,54,35
43,161,121,35
43,162,3,35
43,163,31,35
43,164,102,35
43,165,327,35
43,166,294,35
43,167,546,35
43,168,306,35
43,169,17,35
43,170,7,35
43,171,17,35
43,172,9,35
43,173,40,35
43,174,182,35
43,175,14,35
43,176,85,35
43,177,48,35
43,178,135,35
43,179,4,35
43,180,28,35
43,181,9,35
43,182,21,35
43,183,54,35
43,184,7,35
43,185,75,35
43,186,12,35
43,187,199,35
43,188,835,35
43,189,36,35
43,190,9,35
43,191,22,35
43,192,29,35
43,193,15,35
43,194,3,35
43,195,12,35
43,196,7,35
43,197,24,35
43,198,106,35
43,199,55,35
43,200,136,35
44,1,671,35
44,2,542,35
44,3,669,35
44,4,692,35
44,5,120,35
44,6,8,35
44,13,1,-1
44,79,5,35
44,80,10,35
44,81,19,-1
44,82,6,-1
44,84,1,35
44,86,6,35
44,87,34,35
44,88,12,35
44,89,12,35
44,90,3,35
44,91,4,35
44,92,27,35
44,93,76,35
44,94,42,35
44,95,1,35
44,98,1,-1
44,101,2,-1
44,102,1,-1
44,108,1,2
44,109,3,2
44,110,11,2
44,111,2,2
44,154,3,35
44,155,14,35
44,156,248,35
44,157,154,35
44,158,584,35
44,159,562,35
44,160,265,35
44,161,7,35
44,162,1,35
44,163,4,35
44,164,9,35
44,165,32,35
44,166,24,35
44,167,159,35
44,168,475,35
44,169,97,35
44,170,25,35
44,171,40,35
44,172,50,35
44,173,14,35
44,174,122,35
44,175,39,35
44,176,41,35
44,177,49,35
44,178,86,35
44,179,33,35
44,180,370,35
44,181,57,35
44,182,172,35
44,183,21,35
44,184,64,35
44,185,19,35
44,186,54,35
44,187,58,35
44,188,38,35
44,189,29,35
44,190,543,35
44,191,209,35
44,192,157,35
44,193,340,35
44,194,118,35
44,195,46,35
44,196,154,35
44,197,254,35
44,198,554,35
44,199,475,35
44,200,71,35
45,1,203,35
45,2,222,35
45,3,183,35
45,4,355,35
45,5,31,35
45,6,10,35
45,76,1,35
45,77,3,35
45,78,19,35
45,79,8,35
45,80,14,35
45,81,5,35
45,84,1,35
45,85,2,35
45,87,17,35
45,88,6,35
45,89,1,35
45,90,1,35
45,92,9,35
45,93,140,35
45,94,3,35
45,107,2,2
45,108,1,2
45,109,10,2
45,113,1,-1
45,154,2,-1
45,156,2,35
45,158,74,35
45,159,346,35
45,160,41,35
45,161,4,35
45,162,57,35
45,163,34,35
45,165,9,35
45,168,2,35
45,169,56,35
45,170,25,35
45,171,22,35
45,172,23,35
45,173,52,35
45,174,27,35
45,175,129,35
45,176,170,35
45,177,147,35
45,178,52,35
45,179,38,35
45,180,449,35
45,181,54,35
45,182,45,35
45,183,163,35
45,184,128,35
45,185,24,35
45,186,208,35
45,187,109,35
45,188,157,35
45,189,426,35
45,190,263,35
45,191,437,35
45,192,110,35
45,193,17,35
45,194,19,35
45,195,103,35
45,196,243,35
45,197,60,35
45,198,99,35
45,199,72,35
45,200,3,35
46,1,330,35
46,2,143,35
46,3,247,35
46,4,411,35
46,5,43,35
46,6,3,35
46,12,1,-1
46,72,1,-1
46,75,1,35
46,76,117,35
46,77,65,35
46,78,1,35
46,80,7,35
46,82,3,35
46,83,4,35
46,85,1,35
46,86,2,35
46,87,4,35
46,88,24,35
46,89,4,35
46,90,3,35
46,93,117,35
46,94,31,35
46,107,9,2
46,108,13,2
46,109,3,2
46,111,1,2
46,144,4,-1
46,158,47,35
46,159,11,35
46,160,3,35
46,162,1,35
46,164,10,35
46,165,1,35
46,166,1,35
46,167,1,35
46,168,17,35
46,169,24,35
46,170,184,35
46,171,259,35
46,172,166,35
46,173,52,35
46,174,74,35
46,175,229,35
46,176,86,35
46,177,179,35
46,178,146,35
46,179,285,35
46,180,374,35
46,181,447,35
46,182,208,35
46,183,355,35
46,184,61,35
46,185,110,35
46,186,484,35
46,187,257,35
46,188,331,35
46,189,243,35
46,190,702,35
46,191,291,35
46,192,731,35
46,193,54,35
46,194,23,35
46,195,27,35
46,196,80,35
46,197,10,35
46,198,56,35
46,199,242,35
46,200,17,35
47,1,349,35
47,2,649,35
47,3,940,35
47,4,177,35
47,5,210,35
47,6,5,35
47,16,1,-1
47,19,1,-1
47,21,1,-1
47,23,1,-1
47,25,1,-1
47,74,2,35
47,75,27,35
47,76,5,35
47,83,5,35
47,84,3,35
47,86,2,35
47,87,71,35
47,88,17,35
47,89,128,35
47,90,41,35
47,91,1,35
47,92,3,35
47,93,7,35
47,94,5,35
47,96,1,-1
47,107,1,2
47,108,2,2
47,163,11,35
47,164,94,35
47,165,11,35
47,166,64,35
47,167,156,35
47,168,43,35
47,169,134,35
47,170,162,35
47,171,51,35
47,172,20,35
47,173,43,35
47,174,17,35
47,175,141,35
47,176,97,35
47,177,184,35
47,178,46,35
47,179,79,35
47,180,408,35
47,181,722,35
47,182,467,35
47,183,247,35
47,184,134,35
47,185,255,35
47,186,81,35
47,187,75,35
47,188,7,35
47,190,5,35
47,191,329,35
47,192,7,35
47,194,2,35
47,195,6,35
47,196,5,35
47,197,8,35
47,198,26,35
47,199,73,35
47,200,56,35
48,1,351,35
48,2,224,35
48,3,266,35
48,4,242,35
48,5,64,35
48,6,7,35
48,73,18,35
48,74,52,35
48,75,197,35
48,76,106,35
48,83,2,35
48,84,4,35
48,85,2,35
48,88,82,35
48,89,15,35
48,90,69,35
48,91,2,35
48,92,7,35
48,93,1,35
48,105,1,-1
48,163,20,35
48,164,33,35
48,165,11,35
48,168,96,35
48,169,169,35
48,170,57,35
48,171,2,35
48,172,65,35
48,173,113,35
48,174,25,35
48,175,30,35
48,176,355,35
48,177,456,35
48,178,145,35
48,179,413,35
48,180,90,35
48,181,92,35
48,182,149,35
48,183,29,35
48,184,132,35
48,185,269,35
48,186,52,35
48,187,62,35
48,188,1,35
48,195,10,-1
48,200,3,-1
49,1,413,35
49,2,238,35
49,3,311,35
49,4,412,35
49,5,190,35
49,6,268,35
49,7,1,35
49,16,1,-1
49,27,1,-1
49,43,1,-1
49,72,11,35
49,73,15,35
49,74,76,35
49,75,474,35
49,76,1442,35
49,77,27,35
49,78,2,35
49,83,22,35
49,84,2,35
49,85,2,-1
49,86,1,-1
49,87,6,35
49,88,7,35
49,89,21,35
49,90,17,35
49,163,23,35
49,164,38,35
49,165,3,35
49,166,2,35
49,167,2,35
49,168,62,35
49,169,290,35
49,170,229,35
49,171,428,35
49,172,7,35
49,173,104,35
49,174,299,35
49,175,693,35
49,176,267,35
49,177,369,35
49,178,401,35
49,179,496,35
49,180,85,35
49,181,35,35
49,182,117,35
49,183,93,35
49,184,351,35
49,185,200,35
49,186,437,35
49,187,182,35
49,188,1,35
49,190,1,35
49,200,1,-1
50,1,554,35
50,2,238,35
50,3,134,35
50,4,89,35
50,5,169,35
50,6,12,35
50,7,4,35
50,33,2,-1
50,71,15,35
50,72,14,35
50,75,5,35
50,76,43,35
50,77,35,35
50,78,3,35
50,79,14,35
50,80,23,-1
50,81,9,35
50,83,21,35
50,87,6,35
50,88,23,35
50,89,3,35
50,94,1,-1
50,108,1,-1
50,163,4,35
50,164,1,35
50,165,1,35
50,167,5,35
50,168,31,35
50,169,19,35
50,170,29,35
50,171,297,35
50,172,205,35
50,173,258,35
50,174,1084,35
50,175,408,35
50,176,233,35
50,177,108,35
50,178,534,35
50,179,179,35
50,180,151,35
50,181,138,35
50,182,180,35
50,183,231,35
50,184,73,35
50,185,93,35
50,186,108,35
50,187,91,35
50,188,10,35
50,189,5,35
50,190,2,35
51,1,29,35
51,2,51,35
51,3,48,35
51,4,23,35
51,5,205,35
51,6,5,35
51,69,1,35
51,70,18,35
51,71,47,35
51,72,3,35
51,73,2,35
51,75,263,35
51,77,1,35
51,78,13,35
51,82,27,35
51,83,44,35
51,84,2,35
51,85,3,35
51,86,51,35
51,87,79,35
51,88,23,35
51,91,1,-1
51,103,1,-1
51,122,1,-1
51,126,1,-1
51,165,1,35
51,166,58,35
51,167,49,35
51,168,101,35
51,169,1,35
51,171,44,35
51,172,175,35
51,173,341,35
51,174,268,35
51,175,647,35
51,176,759,35
51,177,127,35
51,178,993,35
51,179,161,35
51,180,317,35
51,181,178,35
51,182,710,35
51,183,116,35
51,184,50,35
51,185,158,35
51,186,72,35
51,187,75,35
51,188,3,35
51,189,6,35
51,190,29,35
51,192,12,35
51,193,74,-1
52,1,535,35
52,2,86,35
52,3,26,35
52,4,32,35
52,5,459,35
52,6,447,35
52,7,31,35
52,8,1,35
52,68,4,35
52,69,13,35
52,70,29,35
52,71,9,35
52,72,3,35
52,73,127,35
52,74,26,35
52,75,1,35
52,76,2,35
52,77,4,35
52,78,140,35
52,79,246,35
52,80,19,35
52,81,34,35
52,82,7,35
52,84,5,35
52,85,110,35
52,86,63,35
52,87,6,35
52,96,1,-1
52,103,1,-1
52,150,1,-1
52,165,68,35
52,166,110,35
52,167,142,35
52,168,34,35
52,169,7,35
52,170,57,35
52,171,508,35
52,172,353,35
52,173,781,35
52,174,403,35
52,175,1140,35
52,176,527,35
52,177,737,35
52,178,697,35
52,179,694,35
52,180,233,35
52,181,524,35
52,182,407,35
52,183,243,35
52,184,86,35
52,185,130,35
52,186,80,35
52,187,52,35
52,188,52,35
52,189,7,35
52,190,21,35
52,191,22,35
52,192,16,35
52,193,6,35
53,1,34,35
53,2,107,35
53,3,34,35
53,4,3,35
53,5,39,35
53,6,83,35
53,7,14,35
53,8,3,35
53,16,1,-1
53,30,1,-1
53,63,1,-1
53,68,30,35
53,69,60,35
53,70,3,35
53,72,3,35
53,73,40,35
53,74,42,35
53,75,8,35
53,76,7,35
53,77,9,35
53,78,1,35
53,79,16,35
53,80,43,35
53,81,21,35
53,82,10,35
53,83,2,35
53,84,125,35
53,85,212,35
53,86,2,35
53,165,5,35
53,166,28,35
53,167,109,35
53,168,135,35
53,169,88,35
53,170,112,35
53,171,47,35
53,172,115,35
53,173,157,35
53,174,296,35
53,175,302,35
53,176,503,35
53,177,1353,35
53,178,718,35
53,179,653,35
53,180,599,35
53,181,279,35
53,182,179,35
53,183,147,35
53,184,473,35
53,185,151,35
53,186,200,35
53,187,254,35
53,188,74,35
53,189,29,35
53,190,57,35
53,191,21,35
53,192,11,35
53,193,5,35
53,194,10,35
53,200,2,-1
54,1,113,35
54,2,7,35
54,3,2,35
54,4,2,35
54,5,9,35
54,6,409,35
54,7,77,35
54,8,6,35
54,37,1,-1
54,43,1,-1
54,58,1,-1
54,68,8,35
54,69,89,35
54,70,499,35
54,71,32,35
54,73,10,35
54,74,32,35
54,75,55,35
54,76,29,35
54,77,10,35
54,81,1,35
54,82,17,35
54,83,62,35
54,84,82,35
54,85,5,35
54,124,1,-1
54,134,5,-1
54,135,12,35
54,136,3,35
54,137,1,35
54,166,7,35
54,167,83,35
54,168,16,35
54,169,51,35
54,170,103,35
54,171,80,35
54,172,205,35
54,173,315,35
54,174,283,35
54,175,267,35
54,176,687,35
54,177,1159,35
54,178,890,35
54,179,585,35
54,180,864,35
54,181,511,35
54,182,303,35
54,183,243,35
54,184,113,35
54,185,195,35
54,186,208,35
54,187,243,35
54,188,10,35
54,190,1,35
54,193,10,-1
54,194,4,-1
54,195,7,-1
54,196,1,-1
54,197,2,-1
54,198,2,-1
54,199,1,-1
54,200,2,-1
55,1,26,35
55,2,2,35
55,3,7,35
55,4,3,35
55,5,6,35
55,6,238,35
55,7,382,35
55,8,90,35
55,9,4,35
55,16,1,-1
55,48,2,-1
55,70,34,35
55,71,119,35
55,72,20,35
55,73,31,35
55,74,25,35
55,75,27,35
55,76,9,35
55,78,1,35
55,79,2,35
55,80,8,35
55,81,44,35
55,82,266,35
55,83,325,35
55,84,102,35
55,87,1,-1
55,118,1,-1
55,135,5,35
55,136,30,35
55,137,13,35
55,138,9,35
55,166,8,35
55,167,155,35
55,168,42,35
55,169,23,35
55,170,138,35
55,171,193,35
55,172,95,35
55,173,350,35
55,174,276,35
55,175,389,35
55,176,334,35
55,177,285,35
55,178,186,35
55,179,198,35
55,180,89,35
55,181,180,35
55,182,82,35
55,183,142,35
55,184,191,35
55,185,843,35
55,186,381,35
55,187,385,35
55,188,365,35
56,1,12,35
56,2,1,35
56,3,2,35
56,5,2,35
56,6,152,35
56,7,233,35
56,8,383,35
56,9,356,35
56,10,7,35
56,23,1,-1
56,35,1,-1
56,38,1,-1
56,65,1,-1
56,71,61,35
56,72,52,35
56,73,26,35
56,74,1,35
56,75,4,35
56,76,2,35
56,80,1,35
56,81,30,35
56,82,148,35
56,83,227,35
56,84,4,35
56,85,1,35
56,118,7,35
56,119,11,35
56,136,6,35
56,137,1,35
56,138,1,35
56,148,2,-1
56,166,1,35
56,167,59,35
56,168,35,35
56,169,1,35
56,170,23,35
56,171,66,35
56,172,11,35
56,173,91,35
56,174,160,35
56,175,172,35
56,176,69,35
56,177,121,35
56,178,366,35
56,179,11,35
56,180,6,35
56,181,6,35
56,182,10,35
56,183,55,35
56,184,661,35
56,185,276,35
56,186,82,35
56,187,98,35
56,188,493,35
57,1,54,35
57,2,3,35
57,3,5,35
57,5,7,35
57,6,1,35
57,7,193,35
57,8,293,35
57,9,102,35
57,10,21,35
57,11,2,35
57,45,1,-1
57,49,1,-1
57,54,2,-1
57,68,2,-1
57,69,1,-1
57,71,7,35
57,72,67,35
57,73,21,35
57,74,19,35
57,75,6,35
57,76,1,35
57,79,6,35
57,80,3,35
57,81,42,35
57,82,218,35
57,83,37,35
57,84,10,35
57,107,37,35
57,108,9,35
57,109,3,35
57,110,4,35
57,117,98,35
57,118,7,35
57,119,19,35
57,120,4,35
57,121,2,-1
57,125,2,35
57,126,20,35
57,127,1,35
57,131,2,35
57,132,74,35
57,134,1,35
57,135,4,35
57,136,39,35
57,137,5,35
57,138,2,35
57,158,1,-1
57,161,1,-1
57,162,1,35
57,163,12,35
57,164,4,35
57,165,1,35
57,166,7,35
57,167,374,35
57,168,270,35
57,169,137,35
57,170,47,35
57,171,7,35
57,172,60,35
57,173,56,35
57,174,543,35
57,175,89,35
57,176,434,35
57,177,405,35
57,178,552,35
57,179,86,35
57,180,2,35
57,181,18,35
57,182,53,35
57,183,71,35
57,184,215,35
57,185,319,35
57,186,55,35
57,187,327,35
57,188,305,35
57,189,8,35
57,190,5,-1
58,1,865,35
58,2,56,35
58,3,1,35
58,4,18,35
58,5,7,35
58,6,1,35
58,7,15,35
58,8,77,35
58,9,256,35
58,10,51,35
58,11,14,35
58,71,30,35
58,72,239,35
58,73,58,35
58,74,9,35
58,75,1,35
58,76,6,35
58,78,3,35
58,79,2,35
58,80,16,35
58,81,19,35
58,82,11,35
58,84,61,35
58,103,2,35
58,104,22,35
58,105,97,35
58,106,26,35
58,107,60,35
58,108,136,35
58,109,8,35
58,110,10,35
58,113,1,35
58,114,2,35
58,115,15,35
58,116,12,35
58,117,3,35
58,119,2,35
58,121,2,35
58,123,1,35
58,125,6,35
58,126,1,35
58,127,5,35
58,128,2,35
58,129,3,35
58,130,9,35
58,131,2,35
58,132,10,35
58,133,12,35
58,134,11,35
58,135,37,35
58,136,71,35
58,137,6,35
58,138,2,35
58,159,1,-1
58,163,291,35
58,164,113,35
58,165,8,35
58,166,50,35
58,167,206,35
58,168,16,35
58,169,32,35
58,170,48,35
58,171,98,35
58,172,114,35
58,173,32,35
58,174,63,35
58,175,160,35
58,176,240,35
58,177,226,35
58,178,418,35
58,179,94,35
58,180,12,35
58,181,6,35
58,182,1,35
58,183,59,35
58,184,195,35
58,185,244,35
58,186,45,35
58,187,161,35
58,188,151,35
58,191,1,-1
59,1,29,35
59,2,17,35
59,3,46,35
59,4,8,35
59,5,10,35
59,6,3,35
59,7,2,35
59,8,11,35
59,9,1,35
59,10,118,35
59,11,102,35
59,12,6,35
59,72,7,35
59,73,60,35
59,78,5,35
59,79,37,35
59,80,17,35
59,84,83,35
59,85,4,35
59,103,12,35
59,104,19,35
59,105,17,35
59,106,7,35
59,107,30,35
59,108,196,35
59,109,5,35
59,110,10,35
59,112,1,35
59,113,8,35
59,114,67,35
59,115,141,35
59,116,60,35
59,117,29,35
59,118,12,35
59,119,10,35
59,120,4,35
59,121,34,35
59,122,8,35
59,123,31,35
59,124,118,35
59,125,31,35
59,126,11,35
59,127,14,35
59,128,12,35
59,129,2,35
59,130,8,35
59,131,9,35
59,132,7,35
59,133,16,35
59,134,2,35
59,136,16,35
59,137,23,35
59,138,22,35
59,157,1,-1
59,162,3,35
59,163,36,35
59,164,278,35
59,165,43,35
59,166,77,35
59,167,34,35
59,168,16,35
59,169,144,35
59,170,274,35
59,171,29,35
59,172,27,35
59,173,68,35
59,174,60,35
59,175,42,35
59,176,4,35
59,177,7,35
59,178,279,35
59,179,34,35
59,180,58,35
59,181,1,35
59,183,31,35
59,184,44,35
59,185,2,35
59,186,3,35
59,187,28,35
59,188,172,35
59,189,15,35
59,190,24,35
60,1,3,35
60,2,2,35
60,4,74,35
60,5,2,35
60,7,8,35
60,8,40,35
60,9,193,35
60,10,52,35
60,11,192,35
60,12,136,35
60,13,5,35
60,41,1,-1
60,55,1,-1
60,72,22,35
60,73,79,35
60,74,7,35
60,76,5,35
60,77,11,35
60,78,50,35
60,79,29,35
60,84,39,35
60,85,7,35
60,103,28,35
60,104,74,35
60,105,25,35
60,106,13,35
60,107,36,35
60,108,44,35
60,109,71,35
60,110,11,35
60,111,24,35
60,112,29,35
60,113,82,35
60,114,211,35
60,115,209,35
60,116,47,35
60,117,27,35
60,119,13,35
60,120,9,35
60,121,62,35
60,122,7,35
60,123,33,35
60,124,16,35
60,125,8,35
60,126,12,35
60,127,2,35
60,130,1,35
60,131,3,35
60,132,22,35
60,133,9,35
60,134,1,35
60,135,13,35
60,136,87,35
60,137,323,35
60,138,276,35
60,139,1,35
60,149,1,-1
60,156,2,-1
60,162,6,35
60,163,15,35
60,164,43,35
60,165,53,35
60,166,10,35
60,167,22,35
60,168,28,35
60,169,174,35
60,170,132,35
60,171,725,35
60,172,60,35
60,173,93,35
60,174,357,35
60,175,164,35
60,176,7,35
60,177,1,35
60,178,145,35
60,179,19,35
60,180,41,35
60,181,54,35
60,182,71,35
60,183,23,35
60,184,20,35
60,185,6,35
60,186,7,35
60,187,29,35
60,188,46,35
60,189,32,35
60,190,33,35
60,196,1,-1
60,197,2,-1
60,200,1,-1
61,3,13,35
61,4,30,35
61,5,32,35
61,6,3,35
61,7,44,35
61,8,79,35
61,9,422,35
61,10,73,35
61,11,121,35
61,12,194,35
61,13,65,35
61,22,1,-1
61,53,2,-1
61,61,1,-1
61,62,1,-1
61,65,1,-1
61,73,30,35
61,74,6,35
61,75,5,35
61,76,16,35
61,77,19,35
61,78,4,35
61,79,1,35
61,83,3,35
61,84,67,35
61,85,5,35
61,103,11,35
61,104,66,35
61,105,41,35
61,106,330,35
61,107,309,35
61,108,170,35
61,109,263,35
61,110,38,35
61,111,7,35
61,112,3,35
61,113,130,35
61,114,142,35
61,115,48,35
61,116,5,35
61,117,3,35
61,118,1,35
61,119,5,35
61,120,55,35
61,121,6,35
61,124,2,35
61,130,2,35
61,131,25,35
61,133,1,35
61,134,14,35
61,135,12,35
61,136,759,35
61,137,256,35
61,138,322,35
61,139,224,35
61,142,5,-1
61,147,1,-1
61,152,3,-1
61,153,2,35
61,154,1,35
61,155,3,35
61,157,4,-1
61,159,4,-1
61,161,4,-1
61,162,8,35
61,163,129,35
61,164,25,35
61,165,32,35
61,166,5,35
61,167,32,35
61,168,85,35
61,169,59,35
61,170,102,35
61,171,763,35
61,172,118,35
61,173,150,35
61,174,11,35
61,175,50,35
61,176,66,35
61,177,302,35
61,178,385,35
61,179,24,35
61,180,17,35
61,181,27,35
61,182,4,35
61,183,13,35
61,184,7,35
61,185,50,35
61,186,5,35
61,187,87,35
61,188,139,35
61,189,28,35
61,190,18,35
61,191,26,35
61,192,45,35
61,193,127,-1
61,194,257,-1
61,195,3,-1
61,196,1,-1
62,1,6,-1
62,2,4,35
62,3,16,35
62,4,1,35
62,5,8,35
62,6,3,35
62,7,106,35
62,8,27,35
62,9,160,35
62,10,399,35
62,11,19,35
62,12,1,35
62,13,224,35
62,14,308,35
62,15,3,-1
62,58,1,-1
62,73,51,35
62,74,14,35
62,76,9,-1
62,78,5,35
62,79,1,35
62,80,1,-1
62,82,1,-1
62,83,18,35
62,84,92,35
62,90,1,-1
62,101,3,-1
62,104,3,35
62,105,35,35
62,106,176,35
62,107,22,35
62,108,2,35
62,109,10,35
62,110,195,35
62,111,4,35
62,112,5,35
62,113,202,35
62,114,120,35
62,115,4,35
62,116,1,35
62,119,34,35
62,120,2,35
62,124,2,-1
62,126,3,-1
62,127,1,-1
62,131,3,-1
62,136,95,35
62,137,202,35
62,138,101,35
62,139,24,35
62,140,9,35
62,141,4,35
62,142,369,35
62,143,21,35
62,145,6,-1
62,150,1,-1
62,151,142,35
62,152,128,35
62,153,32,35
62,154,28,35
62,155,255,35
62,156,21,35
62,157,29,35
62,158,11,35
62,159,8,35
62,161,24,35
62,162,113,35
62,163,73,35
62,164,27,35
62,165,31,35
62,166,17,35
62,167,18,35
62,168,22,35
62,169,42,35
62,170,33,35
62,171,627,35
62,172,399,35
62,173,50,35
62,174,3,35
62,175,40,35
62,176,50,35
62,177,287,35
62,178,38,35
62,179,5,35
62,180,6,35
62,181,7,35
62,182,3,35
62,183,6,35
62,184,69,35
62,185,109,35
62,186,48,35
62,187,34,35
62,188,22,35
62,189,14,35
62,190,5,35
62,191,2,35
63,1,11,35
63,2,1,35
63,3,1,35
63,4,2,35
63,5,13,35
63,6,34,35
63,7,234,35
63,8,72,35
63,9,140,35
63,10,15,35
63,11,167,35
63,13,117,35
63,14,341,35
63,15,278,35
63,16,4,35
63,44,1,-1
63,60,1,-1
63,73,4,35
63,74,174,35
63,76,3,-1
63,78,22,35
63,79,3,35
63,82,2,35
63,83,3,35
63,84,46,35
63,99,2,-1
63,101,6,-1
63,102,9,35
63,103,11,35
63,104,24,35
63,105,98,35
63,106,109,35
63,107,52,35
63,108,29,35
63,109,34,35
63,110,56,35
63,111,54,35
63,112,4,35
63,113,6,35
63,114,329,35
63,115,15,35
63,116,3,35
63,117,11,35
63,118,313,35
63,119,225,35
63,125,4,-1
63,128,2,-1
63,136,43,35
63,137,17,35
63,138,102,35
63,139,230,35
63,140,293,35
63,141,30,35
63,142,294,35
63,143,320,35
63,144,2,35
63,146,24,-1
63,147,8,35
63,148,21,35
63,149,54,35
63,150,221,35
63,151,297,35
63,152,157,35
63,153,73,35
63,154,152,35
63,155,1421,35
63,156,494,35
63,157,281,35
63,158,143,35
63,159,97,35
63,160,66,35
63,161,153,35
63,162,46,35
63,163,98,35
63,164,93,35
63,165,47,35
63,166,4,35
63,167,19,35
63,168,35,35
63,169,2,35
63,170,27,35
63,171,332,35
63,172,79,35
63,173,62,35
63,174,61,35
63,175,514,35
63,176,367,35
63,177,67,35
63,178,89,35
63,179,99,35
63,180,63,35
63,181,10,35
63,182,3,35
63,183,18,35
63,184,152,35
63,185,39,35
63,186,83,35
63,187,11,35
63,188,3,35
63,189,11,35
63,190,7,35
64,1,760,35
64,2,1,35
64,3,4,35
64,4,2,35
64,5,1,35
64,6,7,35
64,7,18,35
64,8,64,35
64,9,259,35
64,10,80,35
64,11,154,35
64,12,12,35
64,14,10,35
64,15,306,35
64,16,79,35
64,17,8,35
64,67,4,-1
64,73,5,-1
64,74,742,35
64,75,251,35
64,76,1,35
64,77,1,35
64,78,11,35
64,79,5,35
64,80,12,35
64,82,2,35
64,83,1,35
64,84,72,35
64,85,12,35
64,99,4,-1
64,101,1,35
64,102,4,35
64,103,5,35
